14.100000 0.001455 0.815253 0.815254
14.200000 0.001373 0.817771 0.817773
14.300000 0.001275 0.819414 0.819415
14.400000 0.001161 0.820174 0.820174
14.500000 0.001031 0.820070 0.820071
14.600000 0.000889 0.819152 0.819152
14.700000 0.000738 0.817488 0.817488
14.800000 0.000583 0.815169 0.815169
14.900000 0.000428 0.812301 0.812301
15.000000 0.000282 0.809001 0.809001
15.100000 0.000151 0.805394 0.805394
15.200000 0.000041 0.801607 0.801607
15.300000 -0.000040 0.797767 0.797767
15.400000 -0.000089 0.793996 0.793996
15.500000 -0.000103 0.790409 0.790409
15.600000 -0.000082 0.787110 0.787110
15.700000 -0.000029 0.784193 0.784193
15.800000 0.000053 0.781735 0.781735
15.900000 0.000155 0.779799 0.779799
16.000000 0.000269 0.778432 0.778432
16.100000 0.000385 0.777663 0.777663
16.200000 0.000496 0.777504 0.777504
16.300000 0.000591 0.777948 0.777949
16.400000 0.000666 0.778975 0.778975
16.500000 0.000713 0.780544 0.780544
16.600000 0.000732 0.782602 0.782603
16.700000 0.000721 0.785081 0.785082
16.800000 0.000682 0.787901 0.787901
16.900000 0.000618 0.790971 0.790971
17.000000 0.000533 0.794191 0.794191
17.100000 0.000431 0.797458 0.797458
17.200000 0.000318 0.800664 0.800664
17.300000 0.000198 0.803703 0.803703
17.400000 0.000076 0.806473 0.806473
17.500000 -0.000045 0.808880 0.808880
17.600000 -0.000160 0.810841 0.810841
17.700000 -0.000268 0.812290 0.812290
17.800000 -0.000366 0.813179 0.813179
17.900000 -0.000451 0.813479 0.813479
18.000000 -0.000521 0.813184 0.813185
18.100000 -0.000574 0.812312 0.812312
18.200000 -0.000606 0.810898 0.810899
18.300000 -0.000616 0.808999 0.809000
18.400000 -0.000601 0.806685 0.806686
18.500000 -0.000560 0.804039 0.804039
18.600000 -0.000490 0.801150 0.801150
18.700000 -0.000391 0.798110 0.798111
18.800000 -0.000265 0.795012 0.795012
18.900000 -0.000111 0.791942 0.791942
19.000000 0.000065 0.788981 0.788981
19.100000 0.000261 0.786202 0.786202
19.200000 0.000471 0.783668 0.783668
19.300000 0.000687 0.781431 0.781431
19.400000 0.000903 0.779534 0.779534
19.500000 0.001110 0.778010 0.778011
19.600000 0.001301 0.776883 0.776884
19.700000 0.001469 0.776167 0.776169
19.800000 0.001608 0.775869 0.775871
19.900000 0.001713 0.775987 0.775988
20.000000 0.001781 0.776508 0.776510
20.100000 0.001811 0.777416 0.777418
20.200000 0.001805 0.778684 0.778686
20.300000 0.001765 0.780277 0.780279
20.400000 0.001696 0.782155 0.782157
20.500000 0.001605 0.784271 0.784273
20.600000 0.001499 0.786571 0.786573
20.700000 0.001385 0.788998 0.788999
20.800000 0.001273 0.791490 0.791491
20.900000 0.001169 0.793984 0.793985
21.000000 0.001081 0.796418 0.796418
21.100000 0.001015 0.798730 0.798731
21.200000 0.000976 0.800865 0.800866
21.300000 0.000966 0.802771 0.802772
21.400000 0.000987 0.804405 0.804406
21.500000 0.001038 0.805733 0.805734
21.600000 0.001117 0.806731 0.806732
21.700000 0.001220 0.807387 0.807388
21.800000 0.001342 0.807699 0.807700
21.900000 0.001477 0.807678 0.807679
22.000000 0.001619 0.807343 0.807345
22.100000 0.001760 0.806724 0.806726
22.200000 0.001893 0.805858 0.805860
22.300000 0.002013 0.804786 0.804789
22.400000 0.002113 0.803555 0.803558
22.500000 0.002189 0.802212 0.802215
22.600000 0.002238 0.800800 0.800804
22.700000 0.002256 0.799365 0.799368
22.800000 0.002242 0.797945 0.797948
22.900000 0.002196 0.796574 0.796577
23.000000 0.002119 0.795280 0.795283
23.100000 0.002011 0.794088 0.794090
23.200000 0.001874 0.793015 0.793018
23.300000 0.001713 0.792078 0.792079
23.400000 0.001532 0.791285 0.791286
23.500000 0.001335 0.790645 0.790646
23.600000 0.001129 0.790163 0.790164
23.700000 0.000919 0.789842 0.789843
23.800000 0.000712 0.789681 0.789681
23.900000 0.000515 0.789677 0.789677
24.000000 0.000334 0.789823 0.789823
24.100000 0.000173 0.790109 0.790109
24.200000 0.000037 0.790520 0.790520
24.300000 -0.000071 0.791037 0.791037
24.400000 -0.000149 0.791637 0.791637
24.500000 -0.000196 0.792292 0.792292
24.600000 -0.000215 0.792974 0.792974
24.700000 -0.000206 0.793651 0.793651
24.800000 -0.000174 0.794291 0.794291
24.900000 -0.000122 0.794863 0.794863
25.000000 -0.000057 0.795339 0.795339
25.100000 0.000016 0.795694 0.795694
