18.700000	0.142681	0.181510
18.800000	0.140212	0.183978
18.900000	0.137776	0.186414
19.000000	0.135436	0.188754
19.100000	0.133247	0.190943
19.200000	0.131258	0.192932
19.300000	0.129507	0.194683
19.400000	0.128027	0.196163
19.500000	0.126840	0.197350
19.600000	0.125965	0.198226
19.700000	0.125409	0.198781
19.800000	0.125178	0.199012
19.900000	0.125269	0.198921
20.000000	0.125674	0.198516
20.100000	0.126380	0.197811
20.200000	0.127366	0.196824
20.300000	0.128608	0.195582
20.400000	0.130075	0.194115
20.500000	0.131732	0.192458
20.600000	0.133539	0.190652
20.700000	0.135450	0.188740
20.800000	0.137419	0.186771
20.900000	0.139396	0.184794
21.000000	0.141332	0.182859
21.100000	0.143176	0.181014
21.200000	0.144883	0.179307
21.300000	0.146412	0.177779
21.400000	0.147725	0.176466
21.500000	0.148794	0.175397
21.600000	0.149599	0.174592
21.700000	0.150128	0.174062
21.800000	0.150380	0.173810
21.900000	0.150363	0.173827
22.000000	0.150093	0.174097
22.100000	0.149594	0.174596
22.200000	0.148896	0.175295
22.300000	0.148033	0.176157
22.400000	0.147043	0.177147
22.500000	0.145964	0.178226
22.600000	0.144834	0.179357
22.700000	0.143685	0.180505
22.800000	0.142551	0.181639
22.900000	0.141458	0.182733
23.000000	0.140428	0.183763
23.100000	0.139480	0.184710
23.200000	0.138629	0.185561
23.300000	0.137885	0.186305
23.400000	0.137257	0.186933
23.500000	0.136751	0.187439
23.600000	0.136370	0.187820
23.700000	0.136116	0.188074
23.800000	0.135989	0.188202
23.900000	0.135985	0.188205
24.000000	0.136101	0.188090
24.100000	0.136327	0.187864
24.200000	0.136651	0.187539
24.300000	0.137060	0.187130
24.400000	0.137535	0.186656
24.500000	0.138054	0.186136
24.600000	0.138594	0.185596
24.700000	0.139131	0.185059
24.800000	0.139639	0.184551
24.900000	0.140094	0.184097
25.000000	0.140472	0.183718
25.100000	0.140755	0.183436
25.200000	0.140926	0.183265
25.300000	0.140973	0.183217
25.400000	0.140892	0.183298
25.500000	0.140682	0.183508
25.600000	0.140348	0.183842
25.700000	0.139900	0.184290
25.800000	0.139355	0.184835
25.900000	0.138732	0.185459
26.000000	0.138054	0.186136
26.100000	0.137349	0.186842
26.200000	0.136643	0.187548
26.300000	0.135965	0.188225
26.400000	0.135343	0.188847
26.500000	0.134804	0.189386
26.600000	0.134371	0.189819
26.700000	0.134065	0.190126
26.800000	0.133902	0.190288
26.900000	0.133896	0.190294
27.000000	0.134054	0.190136
27.100000	0.134381	0.189809
27.200000	0.134875	0.189316
27.300000	0.135529	0.188661
27.400000	0.136334	0.187856
27.500000	0.137275	0.186916
27.600000	0.138332	0.185859
27.700000	0.139482	0.184709
27.800000	0.140698	0.183492
27.900000	0.141951	0.182239
28.000000	0.143209	0.180982
28.100000	0.144436	0.179754
28.200000	0.145599	0.178592
28.300000	0.146662	0.177528
28.400000	0.147594	0.176596
28.500000	0.148365	0.175825
28.600000	0.148950	0.175240
28.700000	0.149329	0.174862
28.800000	0.149489	0.174702
28.900000	0.149424	0.174767
29.000000	0.149135	0.175055
29.100000	0.148632	0.175559
29.200000	0.147929	0.176262
29.300000	0.147047	0.177143
29.400000	0.146013	0.178177
29.500000	0.144856	0.179335
29.600000	0.143607	0.180583
29.700000	0.142300	0.181890
29.800000	0.140967	0.183223
29.900000	0.139640	0.184551
30.000000	0.138347	0.185844
30.100000	0.137114	0.187076
30.200000	0.135967	0.188224
30.300000	0.134924	0.189267
30.400000	0.134002	0.190188
30.500000	0.133215	0.190975
30.600000	0.132573	0.191618
30.700000	0.132082	0.192108
30.800000	0.131746	0.192444
30.900000	0.131567	0.192623
31.000000	0.131540	0.192650
31.100000	0.131662	0.192528
31.200000	0.131924	0.192267
31.300000	0.132314	0.191876
31.400000	0.132820	0.191371
31.500000	0.133426	0.190765
31.600000	0.134114	0.190076
31.700000	0.134867	0.189323
31.800000	0.135665	0.188525
31.900000	0.136489	0.187701
32.000000	0.137321	0.186869
32.100000	0.138143	0.186047
32.200000	0.138940	0.185251
32.300000	0.139698	0.184493
32.400000	0.140406	0.183784
32.500000	0.141057	0.183134
32.600000	0.141644	0.182547
32.700000	0.142164	0.182027
32.800000	0.142616	0.181575
32.900000	0.143001	0.181189
33.000000	0.143322	0.180868
33.100000	0.143582	0.180608
33.200000	0.143785	0.180405
33.300000	0.143934	0.180256
33.400000	0.144034	0.180156
33.500000	0.144088	0.180102
33.600000	0.144098	0.180092
33.700000	0.144066	0.180124
33.800000	0.143995	0.180196
33.900000	0.143885	0.180305
34.000000	0.143738	0.180452
34.100000	0.143557	0.180634
34.200000	0.143342	0.180848
34.300000	0.143098	0.181092
34.400000	0.142827	0.181363
34.500000	0.142535	0.181655
34.600000	0.142225	0.181965
34.700000	0.141903	0.182288
34.800000	0.141573	0.182617
34.900000	0.141242	0.182948
35.000000	0.140913	0.183277
35.100000	0.140592	0.183599
35.200000	0.140280	0.183910
35.300000	0.139981	0.184210
35.400000	0.139695	0.184495
35.500000	0.139424	0.184766
35.600000	0.139167	0.185023
35.700000	0.138923	0.185267
35.800000	0.138691	0.185499
35.900000	0.138470	0.185720
36.000000	0.138258	0.185932
36.100000	0.138056	0.186135
36.200000	0.137861	0.186329
36.300000	0.137675	0.186516
